mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,split5_test_pr_auc,split6_test_pr_auc,split7_test_pr_auc,split8_test_pr_auc,split9_test_pr_auc,split10_test_pr_auc,split11_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,split10_test_balanced_accuracy,split11_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,split10_test_precision,split11_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,split10_test_recall,split11_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,split5_test_mcc,split6_test_mcc,split7_test_mcc,split8_test_mcc,split9_test_mcc,split10_test_mcc,split11_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.003971199194590251,0.0007228647158974294,0.008483807245890299,0.0009326997909704116,StandardScaler(),1.2915496650148826e-09,"RandomUnderSampler(random_state=42, sampling_strategy='majority')","{'pre': StandardScaler(), 'clf__var_smoothing': 1.2915496650148826e-09, 'bal': RandomUnderSampler(random_state=42, sampling_strategy='majority')}",1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.6527777777777778,0.3001414275690876,1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.5833333333333334,0.3367876570272817,1,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.44876373392787533,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4444444444444444,0.4581228472908512,1,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,-1.0,0.125,0.739509972887452,1,naive_bayes,,,,,,,,,,,,,,,,
0.0047086675961812334,0.008237254843438355,0.005931456883748372,0.0003231380792624546,,,"RandomUnderSampler(random_state=42, sampling_strategy='majority')","{'pre': None, 'clf__tol': 0.00035938136638046257, 'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__fit_intercept': True, 'clf__class_weight': None, 'clf__C': 1.3333333333333333, 'bal': RandomUnderSampler(random_state=42, sampling_strategy='majority')}",1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.6527777777777778,0.3001414275690876,1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.5833333333333334,0.3367876570272817,1,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4166666666666667,0.44876373392787533,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4444444444444444,0.4581228472908512,1,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,-1.0,0.125,0.739509972887452,1,logistic,0.00035938136638046257,saga,l2,True,,1.3333333333333333,,,,,,,,,,
0.002761224905649821,0.0004384407194780756,0.0063561201095581055,0.0005986592920113654,MinMaxScaler(),,"RandomUnderSampler(random_state=42, sampling_strategy='majority')","{'pre': MinMaxScaler(), 'clf__tol': 0.03593813663804626, 'clf__shrinking': False, 'clf__kernel': 'poly', 'clf__gamma': 'auto', 'clf__degree': 2, 'clf__class_weight': None, 'clf__C': 545, 'bal': RandomUnderSampler(random_state=42, sampling_strategy='majority')}",1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.6527777777777778,0.3001414275690876,1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.5555555555555556,0.3142696805273545,3,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.5,1.0,1.0,0.0,0.5208333333333334,0.34548174899535417,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.4930066485916347,5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.42491829279939874,5,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3611111111111111,0.4400827643820794,5,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,1.0,1.0,-1.0,0.041666666666666664,0.6909634979907083,2,svc,0.03593813663804626,,,,,545,False,poly,auto,2,,,,,,
0.0015173554420471191,0.0004862578447278996,0.006649593512217204,0.00048706132776086186,MinMaxScaler(),,,"{'pre': MinMaxScaler(), 'clf__splitter': 'best', 'clf__max_features': None, 'clf__criterion': 'gini', 'clf__class_weight': None, 'bal': None}",1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.6527777777777778,0.3001414275690876,1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.5833333333333334,0.30807045851137266,1,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.0,0.5416666666666666,0.3359274061791062,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.4930066485916347,3,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.42491829279939874,3,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3611111111111111,0.4400827643820794,3,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,1.0,1.0,-1.0,0.08333333333333333,0.6718548123582124,3,decision_tree,,,,,,,,,,,best,,gini,,,
0.3899753888448079,0.007750540909562366,0.06354399522145589,0.0011133058575772108,,,,"{'pre': None, 'clf__n_estimators': 944, 'clf__max_features': 'sqrt', 'clf__max_depth': 100, 'clf__bootstrap': False, 'bal': None}",1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.25,1.0,1.0,1.0,0.0,0.5625,0.369754986443726,1,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.6527777777777778,0.3001414275690876,1,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.5833333333333334,0.30807045851137266,1,1.0,0.75,0.75,0.25,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.0,0.5416666666666666,0.3359274061791062,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4166666666666667,0.4930066485916347,6,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.42491829279939874,6,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3611111111111111,0.4400827643820794,6,1.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,1.0,1.0,-1.0,0.08333333333333333,0.6718548123582124,6,random_forest,,,,,,,,,,,,sqrt,,944,100,False
