repository,metric,classifier,precision,recall,f1,mcc,auc-pr
automium/service-kubernetes,delta,random_forest,0.05333333333333334,0.02666666666666667,0.03333333333333333,0.022925417911328568,0.4643179397802159
oVirt/ovirt-ansible-hosted-engine-setup,pdg,naive_bayes,0.16924731182795696,0.09569892473118283,0.10949820788530469,0.038876872099315514,0.15870832647847555
oVirt/ovirt-ansible-hosted-engine-setup,pdg,logistic,0.0967741935483871,0.01827956989247312,0.030721966205837177,0.033591178119912024,0.16424209765156544
oVirt/ovirt-ansible-hosted-engine-setup,pdg,svc,0.24193548387096775,0.05483870967741935,0.08794162826420893,0.10237539217173305,0.5541119314867347
oVirt/ovirt-ansible-hosted-engine-setup,pdg,decision_tree,0.8639784946236558,0.7306451612903225,0.765419168644975,0.7611531290900343,0.8114460850318159
oVirt/ovirt-ansible-hosted-engine-setup,pdg,random_forest,0.8903225806451613,0.7639784946236559,0.7985407066052226,0.7936842714581873,0.8442904335895322
oVirt/ovirt-ansible-hosted-engine-setup,iac,naive_bayes,0.27565284178187405,0.7790322580645161,0.3522882135785362,0.36213137909781656,0.35654968115856434
oVirt/ovirt-ansible-hosted-engine-setup,iac,logistic,0.6805683563748082,0.874731182795699,0.7102512183157349,0.7232256789508091,0.9494246814620328
oVirt/ovirt-ansible-hosted-engine-setup,iac,svc,0.7155913978494621,0.8451612903225807,0.6925545780384492,0.7176814519763498,0.8953798681916112
oVirt/ovirt-ansible-hosted-engine-setup,iac,decision_tree,0.9059139784946236,0.9521505376344086,0.9112505773796096,0.9095661873989095,0.9325603607861672
oVirt/ovirt-ansible-hosted-engine-setup,iac,random_forest,0.9446236559139785,0.9575268817204301,0.9392961876832844,0.9383859087846219,0.9528033794162826
oVirt/ovirt-ansible-hosted-engine-setup,process,naive_bayes,0.07526881720430106,0.030107526881720432,0.033486943164362515,0.01809607826733486,0.2057300459013922
oVirt/ovirt-ansible-hosted-engine-setup,process,logistic,0.016129032258064516,0.005376344086021505,0.008064516129032258,0.007195378022370141,0.2172685009261928
oVirt/ovirt-ansible-hosted-engine-setup,process,svc,0.0,0.0,0.0,0.0,0.29370309015404605
oVirt/ovirt-ansible-hosted-engine-setup,process,decision_tree,0.07526881720430106,0.019354838709677424,0.02956989247311828,0.021853791692106182,0.37688073530334887
oVirt/ovirt-ansible-hosted-engine-setup,process,random_forest,0.06451612903225806,0.012903225806451613,0.021505376344086023,0.021569919535346573,0.2780375599685467
oVirt/ovirt-ansible-hosted-engine-setup,delta,naive_bayes,0.0350742447516641,0.07526881720430106,0.029749103942652327,-0.0016604283400332293,0.2131240392738052
oVirt/ovirt-ansible-hosted-engine-setup,delta,logistic,0.04838709677419355,0.011827956989247313,0.01881720430107527,0.013364646440114066,0.24813844159934556
oVirt/ovirt-ansible-hosted-engine-setup,delta,svc,0.0,0.0,0.0,0.0,0.29392429735406433
oVirt/ovirt-ansible-hosted-engine-setup,delta,decision_tree,0.06451612903225806,0.011827956989247313,0.019969278033794162,0.014350913028939665,0.374642396630538
oVirt/ovirt-ansible-hosted-engine-setup,delta,random_forest,0.0,0.0,0.0,-0.0027747935172162497,0.2215459468623494
riemers/ansible-gitlab-runner,pdg,naive_bayes,0.2365943921978404,0.3380541871921182,0.24656844969912123,0.10188680175861288,0.44212771739320367
riemers/ansible-gitlab-runner,pdg,logistic,0.19971264367816094,0.10057471264367812,0.12612330198537094,0.08880679721516241,0.5062832143403279
riemers/ansible-gitlab-runner,pdg,svc,0.4237684729064039,0.2266830870279146,0.26148181320595115,0.23313423419581783,0.6242720293634334
riemers/ansible-gitlab-runner,pdg,decision_tree,0.6331691297208539,0.6627463054187193,0.6272451686244789,0.603352813096839,0.8507182421437348
riemers/ansible-gitlab-runner,pdg,random_forest,0.6370279146141216,0.6755541871921182,0.6319923371647509,0.6129630428644598,0.8547334792393969
riemers/ansible-gitlab-runner,iac,naive_bayes,0.7304171403309335,0.8474753694581282,0.7478985095364404,0.6999080519720515,0.8137229266354882
riemers/ansible-gitlab-runner,iac,logistic,0.7751436781609197,0.8969827586206898,0.7853753526167315,0.7690947629598225,0.8972134523872246
riemers/ansible-gitlab-runner,iac,svc,0.7752394636015327,0.9120689655172415,0.7963585434173668,0.7790583797458916,0.8679515366099417
riemers/ansible-gitlab-runner,iac,decision_tree,0.9181513409961686,0.9300287356321839,0.9064449917898192,0.8982605692151133,0.9423677376263583
riemers/ansible-gitlab-runner,iac,random_forest,0.9129789272030652,0.9507183908045976,0.9163793103448274,0.9117319316687259,0.974982002637483
riemers/ansible-gitlab-runner,process,naive_bayes,0.19429392446633825,0.15784072249589493,0.12398741105637656,0.07338237378222252,0.4680427207516788
riemers/ansible-gitlab-runner,process,logistic,0.16379310344827586,0.04603858784893268,0.06973180076628352,0.05578721825901028,0.4740599434714877
riemers/ansible-gitlab-runner,process,svc,0.07635467980295567,0.02216748768472906,0.030842911877394633,0.019309648837650992,0.4649796590186662
riemers/ansible-gitlab-runner,process,decision_tree,0.29310344827586204,0.08596059113300492,0.12375478927203067,0.108592600913289,0.48101501130589247
riemers/ansible-gitlab-runner,process,random_forest,0.29187192118226607,0.09817323481116583,0.13668582375478927,0.11556757967948063,0.489596830929892
riemers/ansible-gitlab-runner,delta,naive_bayes,0.2654761904761905,0.3132183908045977,0.18795964571826637,0.11212151506020594,0.518266479272851
riemers/ansible-gitlab-runner,delta,logistic,0.17816091954022986,0.06625615763546798,0.08726053639846744,0.07612461137517858,0.46500002482138647
riemers/ansible-gitlab-runner,delta,svc,0.16666666666666666,0.043944991789819365,0.06360153256704981,0.06210692637514866,0.5057574162053172
riemers/ansible-gitlab-runner,delta,decision_tree,0.2054597701149425,0.07740147783251229,0.1031783350748868,0.07960716271967881,0.5087680585281784
riemers/ansible-gitlab-runner,delta,random_forest,0.21551724137931033,0.07284482758620689,0.09481390257252328,0.0753206416280073,0.5002115348835737
ansistrano/deploy,pdg,naive_bayes,0.31250000000000006,0.15791666666666668,0.20773809523809517,0.1130965963793539,0.37462116614906144
ansistrano/deploy,pdg,logistic,0.7125,0.32000000000000006,0.4383333333333332,0.4198723530865462,0.6323850460926457
ansistrano/deploy,pdg,svc,0.8125,0.3066666666666667,0.4361904761904761,0.4500100998567415,0.5977886640345519
ansistrano/deploy,pdg,decision_tree,0.8541666666666667,0.3554166666666667,0.49273809523809486,0.4987618227008822,0.6906774137777424
ansistrano/deploy,pdg,random_forest,0.8041666666666666,0.34625000000000006,0.4763095238095235,0.4756205360367983,0.6578412806126617
ansistrano/deploy,iac,naive_bayes,0.7207386363636366,0.7745833333333334,0.7319876283846874,0.6663769259530952,0.8160373694288167
ansistrano/deploy,iac,logistic,0.8675,0.7620833333333336,0.7954761904761904,0.7615397268610504,0.9271404477194922
ansistrano/deploy,iac,svc,0.89625,0.7425000000000002,0.7929563492063494,0.7660519521822785,0.9071542380209662
ansistrano/deploy,iac,decision_tree,0.9458333333333332,0.9679166666666668,0.9457431457431456,0.9406190442829058,0.9704992951127819
ansistrano/deploy,iac,random_forest,0.9297619047619046,0.9491666666666667,0.9235819735819734,0.9180842719992564,0.9835310458912433
ansistrano/deploy,process,naive_bayes,0.3125,0.08458333333333334,0.1299206349206349,0.10992981810251379,0.3883517805341591
ansistrano/deploy,process,logistic,0.15,0.034166666666666665,0.05547619047619048,0.0431697470706572,0.3942037097595089
ansistrano/deploy,process,svc,0.09583333333333334,0.03,0.04380952380952381,0.03169665197849029,0.4177886145024431
ansistrano/deploy,process,decision_tree,0.20833333333333331,0.05791666666666666,0.08839285714285715,0.06486382648754836,0.3971710747060305
ansistrano/deploy,process,random_forest,0.22916666666666666,0.06083333333333333,0.09444444444444446,0.08350043360039434,0.4068407779714988
ansistrano/deploy,delta,naive_bayes,0.37083333333333335,0.11583333333333334,0.16884920634920636,0.15472120242147663,0.46670943524597697
ansistrano/deploy,delta,logistic,0.1125,0.028749999999999998,0.04547619047619049,0.03463167747618662,0.4387596832816475
ansistrano/deploy,delta,svc,0.09583333333333334,0.03125,0.04547619047619048,0.034246113447253645,0.519665960206315
ansistrano/deploy,delta,decision_tree,0.24166666666666664,0.07541666666666667,0.11148809523809525,0.09460556135630506,0.48214854610943814
ansistrano/deploy,delta,random_forest,0.20833333333333331,0.056666666666666664,0.08642857142857144,0.07702648030411077,0.4700707416310836
elastic/ansible-elasticsearch,pdg,naive_bayes,0.45071188731903006,0.5316751700680272,0.4673938350977417,0.2958214440313081,0.38659835998073083
elastic/ansible-elasticsearch,pdg,logistic,0.40200216450216447,0.34185090702947857,0.36010943421657704,0.2012622953245638,0.4239835297780982
elastic/ansible-elasticsearch,pdg,svc,0.8356292517006801,0.4885487528344671,0.6039371342942771,0.5494285112934131,0.6766386467242773
elastic/ansible-elasticsearch,pdg,decision_tree,0.8327947845804989,0.8827947845804989,0.8428266178266179,0.7918502661867467,0.8800667188341551
elastic/ansible-elasticsearch,pdg,random_forest,0.8360466914038344,0.8816043083900228,0.8438175911390199,0.7949700582302365,0.8935953299636843
elastic/ansible-elasticsearch,iac,naive_bayes,0.33513321995464834,0.4295776643990929,0.35639382025660205,0.13829806476850057,0.45594421493750875
elastic/ansible-elasticsearch,iac,logistic,0.7088628633271491,0.8766723356009071,0.7594084486941631,0.6961734822404874,0.765029104764792
elastic/ansible-elasticsearch,iac,svc,0.7116431187859761,0.7612670068027211,0.7077184720041864,0.6447084739013328,0.8371813013382757
elastic/ansible-elasticsearch,iac,decision_tree,0.8420493197278912,0.884920634920635,0.8471664131853209,0.7997706535246313,0.8789191277630948
elastic/ansible-elasticsearch,iac,random_forest,0.8760204081632654,0.8886054421768709,0.8587620608297301,0.8228409872718011,0.8962849992164373
elastic/ansible-elasticsearch,process,naive_bayes,0.226723644483317,0.3012329931972789,0.18604467351688664,-0.0023943188193989128,0.331558402395352
elastic/ansible-elasticsearch,process,logistic,0.10034013605442178,0.09603174603174604,0.08912296976206749,0.005561081552822365,0.36007090936746866
elastic/ansible-elasticsearch,process,svc,0.0899234693877551,0.046031746031746035,0.04601601406112684,-0.01950726034836405,0.3453497756077346
elastic/ansible-elasticsearch,process,decision_tree,0.11305272108843538,0.1098639455782313,0.09829990575332191,-0.037373819113818055,0.3949881327545687
elastic/ansible-elasticsearch,process,random_forest,0.24913548752834466,0.14506802721088435,0.15054797281231333,0.040189498730388074,0.3671855776646115
elastic/ansible-elasticsearch,delta,naive_bayes,0.15616496598639457,0.1358985260770975,0.1330156558417428,0.03463738715712794,0.37004415048348666
elastic/ansible-elasticsearch,delta,logistic,0.13038548752834467,0.08510487528344671,0.0948773448773449,0.028067421263179574,0.3807940114940573
elastic/ansible-elasticsearch,delta,svc,0.13988095238095238,0.07062074829931973,0.08652001593178064,0.049904003422738555,0.38348304493749985
elastic/ansible-elasticsearch,delta,decision_tree,0.19401927437641722,0.11605725623582766,0.1317878550021407,0.05231598517905226,0.471722106700566
elastic/ansible-elasticsearch,delta,random_forest,0.18877551020408162,0.09655612244897958,0.11630591630591633,0.03112769093781747,0.41345543538849416
sensu/sensu-ansible,pdg,naive_bayes,0.3260221110127302,0.8633107088989441,0.47124605385927293,0.018313810251854305,0.6059044674109978
sensu/sensu-ansible,pdg,logistic,0.15384615384615385,0.009332579185520362,0.017596782302664656,0.02896945903972896,0.5840943979580576
sensu/sensu-ansible,pdg,svc,0.15384615384615385,0.009332579185520362,0.017596782302664656,0.02896945903972896,0.4313613817323976
sensu/sensu-ansible,pdg,decision_tree,0.3076923076923077,0.026677978883861236,0.04891274479271622,0.07190613970327474,0.6415555972675627
sensu/sensu-ansible,pdg,random_forest,0.3076923076923077,0.026677978883861236,0.04891274479271622,0.07190613970327474,0.6415467583270613
sensu/sensu-ansible,iac,naive_bayes,0.5971994671994673,0.6530112044817927,0.5612578304394161,0.3990357942444463,0.7288950480792409
sensu/sensu-ansible,iac,logistic,0.8378896869847096,0.7660822021116138,0.790684747921049,0.7344324999644531,0.8395531385056968
sensu/sensu-ansible,iac,svc,0.9038461538461539,0.6661791639732816,0.7566259611107379,0.7107750881402866,0.8840604405699026
sensu/sensu-ansible,iac,decision_tree,0.840956510809452,0.9041289592760181,0.8373212887878942,0.7988715516439099,0.897107155927401
sensu/sensu-ansible,iac,random_forest,0.88425039641103,0.9201546003016592,0.864660644632836,0.8446595880647375,0.8989510152221925
sensu/sensu-ansible,process,naive_bayes,0.2993174250757668,0.7925824175824177,0.40307334183944127,0.03526220021822232,0.3284503445425845
sensu/sensu-ansible,process,logistic,0.07692307692307693,0.011904761904761906,0.020604395604395604,-0.0028500719163211717,0.497300584551158
sensu/sensu-ansible,process,svc,0.17307692307692307,0.024725274725274724,0.035789700495582846,0.015277616911244483,0.3252571827242122
sensu/sensu-ansible,process,decision_tree,0.23424908424908425,0.08373734109028226,0.10148346618934853,0.017493448040615697,0.45827206911283586
sensu/sensu-ansible,process,random_forest,0.3076923076923077,0.04848093083387201,0.07204555933208685,0.034121681950354595,0.5122560511629255
sensu/sensu-ansible,delta,naive_bayes,0.16490462033940292,0.41666666666666663,0.21358166790689814,-0.05247959373553869,0.41087501073323757
sensu/sensu-ansible,delta,logistic,0.2986052409129332,0.0801659125188537,0.0921100828995566,0.025417555768091574,0.49666853242244535
sensu/sensu-ansible,delta,svc,0.07692307692307693,0.004807692307692308,0.009049773755656108,0.01570185732553319,0.5200719954151749
sensu/sensu-ansible,delta,decision_tree,0.21914046914046914,0.12151206636500755,0.11657182789258261,0.021845644711407212,0.5390917642042089
sensu/sensu-ansible,delta,random_forest,0.1425339366515837,0.08333333333333333,0.0778587494376968,0.010323488382203816,0.48201745767117643
cloudalchemy/ansible-grafana,pdg,naive_bayes,0.37083333333333335,0.35,0.3323015873015873,0.21564109639926604,0.46215856481481493
cloudalchemy/ansible-grafana,pdg,logistic,0.4416666666666667,0.29861111111111105,0.33055555555555566,0.242138234627316,0.514862764550265
cloudalchemy/ansible-grafana,pdg,svc,0.488888888888889,0.4097222222222224,0.4202380952380954,0.35763516667806877,0.6243499228395063
cloudalchemy/ansible-grafana,pdg,decision_tree,0.7736111111111111,0.798611111111111,0.7516666666666664,0.7145489967463566,0.8706691919191921
cloudalchemy/ansible-grafana,pdg,random_forest,0.7625000000000001,0.7944444444444444,0.7448412698412695,0.7026321124602585,0.846220538720539
cloudalchemy/ansible-grafana,iac,naive_bayes,0.5594841269841269,0.7847222222222222,0.5796031746031746,0.49546925210018516,0.7094113756613755
cloudalchemy/ansible-grafana,iac,logistic,0.6297222222222223,0.8125,0.6798015873015874,0.611322575036203,0.7861411736411738
cloudalchemy/ansible-grafana,iac,svc,0.6341666666666668,0.7333333333333333,0.6304761904761903,0.587383321190677,0.7065634018759017
cloudalchemy/ansible-grafana,iac,decision_tree,0.8941666666666667,0.923611111111111,0.8881878306878304,0.8734395131795605,0.9303114478114478
cloudalchemy/ansible-grafana,iac,random_forest,0.9263888888888889,0.9194444444444444,0.9054761904761902,0.895494723319903,0.9628472222222222
cloudalchemy/ansible-grafana,process,naive_bayes,0.13106060606060604,0.11388888888888889,0.08612942612942612,0.029375100985269645,0.4297328944203944
cloudalchemy/ansible-grafana,process,logistic,0.047222222222222214,0.04583333333333333,0.037222222222222226,0.03743500952063728,0.5598626893939396
cloudalchemy/ansible-grafana,process,svc,0.0,0.0,0.0,0.0,0.44026086760461774
cloudalchemy/ansible-grafana,process,decision_tree,0.04722222222222223,0.04583333333333333,0.04,-0.00016962746051693429,0.4926058201058204
cloudalchemy/ansible-grafana,process,random_forest,0.016666666666666666,0.016666666666666666,0.016666666666666666,-0.0044905969620363355,0.4760587271524773
cloudalchemy/ansible-grafana,delta,naive_bayes,0.0935515873015873,0.18472222222222223,0.08087301587301586,0.0024284303292654587,0.43587662337662353
cloudalchemy/ansible-grafana,delta,logistic,0.07222222222222222,0.058333333333333334,0.055,0.029711308173473002,0.4668157768157769
cloudalchemy/ansible-grafana,delta,svc,0.016666666666666666,0.008333333333333333,0.01111111111111111,0.011180339887498949,0.5384153288840792
cloudalchemy/ansible-grafana,delta,decision_tree,0.03888888888888889,0.018055555555555554,0.021666666666666667,-0.01454870971729371,0.48290704665704687
cloudalchemy/ansible-grafana,delta,random_forest,0.016666666666666666,0.005555555555555555,0.008333333333333333,-0.005540075530555322,0.45021389490139513
openstack/openstack-ansible-os_nova,pdg,naive_bayes,0.24424603174603174,0.2916666666666667,0.26057368557368554,0.21196119477772973,0.33766983245512017
openstack/openstack-ansible-os_nova,pdg,logistic,0.487037037037037,0.3962962962962962,0.41655844155844163,0.3672737777751315,0.4886000807786028
openstack/openstack-ansible-os_nova,pdg,svc,0.5444444444444445,0.37129629629629624,0.4191077441077442,0.38618109132163897,0.48393295152316046
openstack/openstack-ansible-os_nova,pdg,decision_tree,0.7342592592592593,0.5759259259259258,0.6044492544492547,0.5910414651376436,0.6489743537865715
openstack/openstack-ansible-os_nova,pdg,random_forest,0.7055555555555555,0.5685185185185185,0.5852172518839187,0.5698575633104459,0.5980526741460859
openstack/openstack-ansible-os_nova,iac,naive_bayes,0.2701719576719577,0.35833333333333334,0.30035088368421703,0.1749782546342248,0.40126234011357775
openstack/openstack-ansible-os_nova,iac,logistic,0.5888888888888889,0.46481481481481474,0.4875420875420875,0.4558378490717159,0.49390424715331993
