repository,metric,classifier,precision,recall,f1,mcc,auc-pr
PyratLabs/ansible-role-k3s,pdg,naive_bayes,0.45,0.2715384615384616,0.31134310134310134,0.25957317993235773,0.3436899358366169
PyratLabs/ansible-role-k3s,pdg,logistic,0.4256410256410256,0.23487179487179474,0.27262515262515263,0.24874115560819152,0.4299769950330761
PyratLabs/ansible-role-k3s,pdg,svc,0.5538461538461539,0.26641025641025645,0.32214896214896194,0.30587529074802944,0.43946490428872875
PyratLabs/ansible-role-k3s,pdg,decision_tree,0.6,0.2753846153846155,0.3370940170940168,0.327898912804413,0.5088804036929098
PyratLabs/ansible-role-k3s,pdg,random_forest,0.5903846153846154,0.28358974358974376,0.3361322438245513,0.32295750842612875,0.5099002172127233
PyratLabs/ansible-role-k3s,iac,naive_bayes,0.5532728262449628,0.9305128205128207,0.644552851874119,0.6286071560069564,0.7597494307686614
PyratLabs/ansible-role-k3s,iac,logistic,0.619577644577645,0.9702564102564103,0.7158160843681202,0.7114454287224522,0.8516180802628172
PyratLabs/ansible-role-k3s,iac,svc,0.660313703390626,0.9692307692307693,0.7487838405937948,0.7434921013255573,0.9135706682730975
PyratLabs/ansible-role-k3s,iac,decision_tree,0.8953846153846151,0.9715384615384616,0.921016590247359,0.9123491164389064,0.9528782900527093
PyratLabs/ansible-role-k3s,iac,random_forest,0.9146886446886444,0.981025641025641,0.9379415456338528,0.9316115491375868,0.9737072544313924
PyratLabs/ansible-role-k3s,process,naive_bayes,0.260496140263236,0.49256410256410255,0.22570772867277225,0.0741068424349948,0.4097115145459906
PyratLabs/ansible-role-k3s,process,logistic,0.3446282777052008,0.3084615384615384,0.24330882792421255,0.1710711605235983,0.4530628076030441
PyratLabs/ansible-role-k3s,process,svc,0.31758094396025427,0.26999999999999996,0.21774550236088697,0.15816771731245724,0.4535668116054859
PyratLabs/ansible-role-k3s,process,decision_tree,0.33718209980354863,0.4202564102564102,0.23637800108388357,0.12196796061835741,0.5079210153843107
PyratLabs/ansible-role-k3s,process,random_forest,0.2857398379744752,0.36923076923076925,0.19550552986492886,0.09655340637115976,0.48691544801815945
PyratLabs/ansible-role-k3s,delta,naive_bayes,0.23100405341784655,0.27948717948717944,0.1733788758937604,0.06000558242596161,0.4876214767703308
PyratLabs/ansible-role-k3s,delta,logistic,0.2538827838827839,0.12461538461538461,0.1357837888607119,0.11893789580280625,0.4900435636118731
PyratLabs/ansible-role-k3s,delta,svc,0.19223776223776223,0.11794871794871795,0.11497450262156148,0.08348934986085915,0.49195815645674723
PyratLabs/ansible-role-k3s,delta,decision_tree,0.3096336996336996,0.1064102564102564,0.137022977022977,0.128950624730835,0.5039714246856548
