mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,split15_test_roc_auc,split16_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,split5_test_pr_auc,split6_test_pr_auc,split7_test_pr_auc,split8_test_pr_auc,split9_test_pr_auc,split10_test_pr_auc,split11_test_pr_auc,split12_test_pr_auc,split13_test_pr_auc,split14_test_pr_auc,split15_test_pr_auc,split16_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,split15_test_accuracy,split16_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,split10_test_balanced_accuracy,split11_test_balanced_accuracy,split12_test_balanced_accuracy,split13_test_balanced_accuracy,split14_test_balanced_accuracy,split15_test_balanced_accuracy,split16_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,split10_test_precision,split11_test_precision,split12_test_precision,split13_test_precision,split14_test_precision,split15_test_precision,split16_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,split10_test_recall,split11_test_recall,split12_test_recall,split13_test_recall,split14_test_recall,split15_test_recall,split16_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,split12_test_f1,split13_test_f1,split14_test_f1,split15_test_f1,split16_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,split5_test_mcc,split6_test_mcc,split7_test_mcc,split8_test_mcc,split9_test_mcc,split10_test_mcc,split11_test_mcc,split12_test_mcc,split13_test_mcc,split14_test_mcc,split15_test_mcc,split16_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.0030006801380830653,1.6488328004336196e-06,0.00629576514748966,0.0004236392742322608,StandardScaler(),2.782559402207126e-10,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': StandardScaler(), 'clf__var_smoothing': 2.782559402207126e-10, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",0.5526315789473684,0.49999999999999994,0.7592592592592592,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7037037037037037,0.6500000000000001,0.85,0.7375,0.4476190476190476,0.49553571428571425,0.5546875,0.5119047619047619,0.5436507936507936,0.5357142857142857,0.5423076923076923,0.6206577061211349,0.11489412817798018,1,0.16666666666666669,0.43650793650793646,0.46031746031746035,0.4,0.4,0.4,0.3666666666666667,0.6247619047619047,0.8225,0.7203619909502261,0.36603396603396604,0.43952569169960476,0.4770833333333333,0.49452624670015977,0.5176142697881828,0.4620587142326273,0.4958526980266111,0.47355750268737334,0.14238838935709283,1,0.19047619047619047,0.19047619047619047,0.47619047619047616,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.47619047619047616,0.7142857142857143,0.8095238095238095,0.6818181818181818,0.6956521739130435,0.625,0.5652173913043478,0.6086956521739131,0.6086956521739131,0.5652173913043478,0.5276084742197275,0.16386525901097945,8,0.5526315789473684,0.38888888888888884,0.6944444444444444,0.5555555555555556,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.51875,0.74375,0.7375,0.5380952380952381,0.5401785714285714,0.5,0.4841269841269841,0.5198412698412699,0.5198412698412699,0.5115384615384616,0.5522632703553757,0.08821793830220756,8,0.10526315789473684,0.1111111111111111,0.21428571428571427,0.16666666666666666,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.25,0.4444444444444444,0.6,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.32470448368281185,0.16592346407540304,4,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.8,0.6,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.48102240896358545,0.3210458187074977,1,0.1904761904761905,0.1904761904761905,0.35294117647058826,0.26666666666666666,0.25,0.25,0.25,0.35294117647058826,0.5714285714285714,0.6,0.22222222222222224,0.22222222222222224,0.18181818181818182,0.16666666666666666,0.1818181818181818,0.1818181818181818,0.16666666666666669,0.270480135013007,0.1275612915378656,8,0.10526315789473684,-0.2222222222222222,0.28867513459481287,0.07856742013183861,0.04003203845127179,0.04003203845127179,0.04003203845127179,0.032274861218395144,0.4195731958391368,0.475,0.12344267996967354,0.13122266479195596,0.0,-0.046004370622823615,0.06873217490352687,0.06873217490352687,0.04059989714705751,0.09905605199431944,0.16021125447135573,8,naive_bayes,,,,,,,,,,,,,,,,
0.007895918453440946,0.0004933344187581424,0.006248207653270048,0.0004437116359992495,,,,"{'pre': None, 'clf__tol': 4.641588833612782e-05, 'clf__solver': 'lbfgs', 'clf__penalty': 'none', 'clf__fit_intercept': True, 'clf__class_weight': None, 'clf__C': 1.5555555555555554, 'bal': None}",0.736842105263158,0.6851851851851851,0.9074074074074074,0.9444444444444444,0.9444444444444444,0.8518518518518519,0.888888888888889,0.9125,1.0,1.0,0.47619047619047616,0.5223214285714286,0.5078125,0.5277777777777777,0.5515873015873016,0.5515873015873016,0.5192307692307692,0.7369454048488491,0.19550504458670817,1,0.22619047619047616,0.6081871345029239,0.5555555555555556,0.6388888888888888,0.6388888888888888,0.45833333333333326,0.5317460317460317,0.8509090909090908,1.0,1.0,0.4224053257666703,0.42723176227012544,0.45991625816993464,0.5007839181752225,0.5444285532672262,0.5444285532672262,0.5988140435079794,0.5886298714376219,0.19513495308581907,1,0.7142857142857143,0.8095238095238095,0.9047619047619048,0.9047619047619048,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.7272727272727273,0.7391304347826086,0.7083333333333334,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6086956521739131,0.783022497536564,0.106455369692113,1,0.618421052631579,0.75,0.8055555555555556,0.8055555555555556,0.4722222222222222,0.611111111111111,0.6388888888888888,0.8,0.9,0.8,0.5714285714285714,0.5714285714285714,0.5625,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.55,0.6543398938522778,0.12285220457783197,8,0.16666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7490196078431373,0.33433528767220005,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6,0.8,0.6,0.14285714285714285,0.14285714285714285,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1,0.3535714285714285,0.25939035793097526,9,0.25,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.4,0.7499999999999999,0.888888888888889,0.7499999999999999,0.25,0.25,0.2222222222222222,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.18181818181818182,0.3946821152703506,0.2505178751561094,8,0.15389675281277312,0.4107919181288746,0.6111111111111112,0.6111111111111112,-0.09128709291752769,0.2222222222222222,0.33113308926626095,0.7302967433402215,0.8677218312746247,0.7302967433402215,0.31943828249996997,0.3223291856101521,0.29488391230979427,0.26590801173915524,0.26590801173915524,0.26590801173915524,0.24308621740219885,0.38557388604291026,0.23801675696127622,1,logistic,4.641588833612782e-05,lbfgs,none,True,,1.5555555555555554,,,,,,,,,,
0.0073663767646340765,0.007871034506793646,0.006376546971938189,0.0006724741867622556,,,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': None, 'clf__tol': 2.782559402207126e-05, 'clf__shrinking': True, 'clf__kernel': 'rbf', 'clf__gamma': 'scale', 'clf__degree': 4, 'clf__class_weight': 'balanced', 'clf__C': 838, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",0.8421052631578947,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.8,1.0,0.8125,0.780952380952381,0.90625,0.875,0.8452380952380952,0.7738095238095238,0.8293650793650793,0.8961538461538461,0.8905383509679174,0.08851314958002687,2,0.625,1.0,1.0,1.0,1.0,0.7333333333333334,1.0,0.8476190476190477,1.0,0.8500000000000001,0.7099567099567099,0.8021978021978022,0.7916666666666667,0.8083028083028083,0.7698412698412699,0.796031746031746,0.876470588235294,0.85943646895204,0.11752478467795328,1,0.6666666666666666,0.9523809523809523,1.0,1.0,1.0,0.9523809523809523,1.0,0.9523809523809523,1.0,0.9523809523809523,0.8181818181818182,0.8260869565217391,0.8333333333333334,0.782608695652174,0.782608695652174,0.8260869565217391,0.8260869565217391,0.8924225816808937,0.09986252831750128,4,0.8157894736842105,0.9722222222222222,1.0,1.0,1.0,0.8333333333333333,1.0,0.9,1.0,0.9,0.7142857142857143,0.7142857142857143,0.75,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.8,0.860125804707848,0.11359123617320913,4,0.2222222222222222,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9395424836601307,0.18869542527126865,1,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,0.42857142857142855,0.42857142857142855,0.5,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6,0.7451914098972923,0.23828073548844173,6,0.3636363636363636,0.8571428571428571,1.0,1.0,1.0,0.8,1.0,0.888888888888889,1.0,0.888888888888889,0.6,0.6,0.6666666666666666,0.6153846153846153,0.6153846153846153,0.7142857142857143,0.7499999999999999,0.7858987417810946,0.1850104960787761,4,0.37463432463267765,0.8416254115301732,1.0,1.0,1.0,0.7947194142390263,1.0,0.8677218312746247,1.0,0.8677218312746247,0.5816750507471109,0.5855400437691199,0.6324555320336759,0.5722633835193015,0.5722633835193015,0.6573421981221795,0.6773651374345779,0.7661957377703761,0.19300885801299167,4,svc,2.782559402207126e-05,,,,balanced,838,True,rbf,scale,4,,,,,,
0.003030061721801758,0.00011915003481946764,0.0068546884200152225,0.0003309838287975829,MinMaxScaler(),,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': MinMaxScaler(), 'clf__splitter': 'random', 'clf__max_features': 'log2', 'clf__criterion': 'entropy', 'clf__class_weight': None, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",0.618421052631579,0.712962962962963,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.975,0.761904761904762,0.9330357142857143,0.84375,0.7499999999999999,0.9007936507936507,0.9404761904761905,0.8730769230769231,0.893201250360693,0.11578968904936257,1,0.17261904761904762,0.3142857142857143,1.0,1.0,1.0,1.0,1.0,0.8476190476190476,1.0,0.9111111111111111,0.6147186147186148,0.8214285714285714,0.7435897435897436,0.6669228517054604,0.8321123321123322,0.8809523809523809,0.8363354037267081,0.8024526364040431,0.2362228494808531,1,0.6190476190476191,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9523809523809523,0.7727272727272727,0.8695652173913043,0.8333333333333334,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8839029683019453,0.11168239183861033,2,0.5657894736842105,0.75,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9,0.6428571428571428,0.7857142857142857,0.75,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8,0.8421519484986978,0.1400236507253079,1,0.125,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913235294117647,0.2422501209644,2,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.8,0.2857142857142857,0.5714285714285714,0.5,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6,0.7157796451914099,0.24389176281620972,5,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.888888888888889,1.0,0.888888888888889,0.4444444444444445,0.7272727272727273,0.6666666666666666,0.5,0.7142857142857143,0.7142857142857143,0.7499999999999999,0.7643960614548849,0.23526371264287455,1,0.07953559537197222,0.4107919181288746,1.0,1.0,1.0,1.0,1.0,0.8677218312746247,1.0,0.8677218312746247,0.46291004988627577,0.693687975619296,0.6324555320336759,0.48304589153964794,0.6573421981221795,0.6573421981221795,0.6773651374345779,0.7347011858122311,0.2608179698687643,1,decision_tree,,,,,,,,,,,random,log2,entropy,,,
0.9661780946394977,0.05725505206490921,0.13701527258929083,0.004082451534725268,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__n_estimators': 2000, 'clf__max_features': 'sqrt', 'clf__max_depth': 10, 'clf__bootstrap': False, 'bal': None}",1.0,0.9444444444444445,1.0,1.0,1.0,0.9814814814814815,1.0,1.0,1.0,0.85625,0.9047619047619048,0.9330357142857143,0.8359375,0.8055555555555556,0.9404761904761905,0.9404761904761905,0.9423076923076923,0.9461603925758337,0.0611217144464688,1,1.0,0.8333333333333333,1.0,1.0,1.0,0.9166666666666665,1.0,1.0,1.0,0.8476190476190477,0.7766233766233765,0.8214285714285715,0.7519230769230769,0.7277014652014652,0.8809523809523809,0.8809523809523809,0.8999999999999999,0.9021882529235471,0.09428337360069236,1,0.9523809523809523,0.8571428571428571,1.0,1.0,1.0,0.9047619047619048,1.0,0.9523809523809523,1.0,0.9523809523809523,0.7272727272727273,0.8695652173913043,0.8333333333333334,0.7391304347826086,0.8260869565217391,0.8260869565217391,0.7391304347826086,0.8929208046855105,0.09613975398600492,2,0.9736842105263157,0.7777777777777777,1.0,1.0,1.0,0.8055555555555556,1.0,0.9,1.0,0.9,0.5714285714285714,0.7857142857142857,0.75,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7,0.8462578013661604,0.13240512182465883,1,0.6666666666666666,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9313725490196078,0.15188169985127126,2,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,1.0,0.8,0.14285714285714285,0.5714285714285714,0.5,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4,0.7054154995331466,0.2651121036401182,1,0.8,0.5714285714285715,1.0,1.0,1.0,0.6666666666666666,1.0,0.888888888888889,1.0,0.888888888888889,0.25,0.7272727272727273,0.6666666666666666,0.5,0.7142857142857143,0.7142857142857143,0.5714285714285715,0.7623419064595535,0.20923146628222614,2,0.7947194142390263,0.4950737714883372,1.0,1.0,1.0,0.6111111111111112,1.0,0.8677218312746247,1.0,0.8677218312746247,0.31943828249996997,0.693687975619296,0.6324555320336759,0.48304589153964794,0.6573421981221795,0.6573421981221795,0.5231483637805969,0.7413416706532512,0.2124767105880915,2,random_forest,,,,,,,,,,,,sqrt,,2000,10,False
