mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,split5_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,split5_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.00318300724029541,0.0005080250092186901,0.0069473981857299805,0.0002509111640233782,MinMaxScaler(),5.994842503189421e-09,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': MinMaxScaler(), 'clf__var_smoothing': 5.994842503189421e-09, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",1.0,0.75,1.0,1.0,0.8888888888888888,1.0,0.9398148148148149,0.09408519181898876,1,1.0,0.6,1.0,1.0,0.5,1.0,0.85,0.21408720964441882,1,1.0,0.9,1.0,1.0,0.9,1.0,0.9666666666666667,0.04714045207910316,1,1.0,0.75,1.0,1.0,0.5,1.0,0.875,0.19094065395649334,1,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334,0.37267799624996495,1,1.0,0.5,1.0,1.0,0.0,1.0,0.75,0.3818813079129867,1,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.7777777777777777,0.3685138655950444,1,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.7777777777777777,0.3685138655950444,1,naive_bayes,,,,,,,,,,,,,,,,
0.002334117889404297,0.00047078280579244226,0.00608054796854655,0.000190618035511861,MinMaxScaler(),,,"{'pre': MinMaxScaler(), 'clf__tol': 0.00021544346900318823, 'clf__solver': 'saga', 'clf__penalty': 'l2', 'clf__fit_intercept': True, 'clf__class_weight': 'balanced', 'clf__C': 1.7777777777777777, 'bal': None}",1.0,0.8125,1.0,1.0,0.888888888888889,0.888888888888889,0.9317129629629631,0.0728799143121813,1,1.0,0.7,1.0,1.0,0.5,0.5,0.7833333333333333,0.22669117514559073,1,1.0,0.9,0.9,0.9,0.9,0.9,0.9166666666666666,0.03726779962499649,5,1.0,0.75,0.5,0.5,0.5,0.9444444444444444,0.6990740740740741,0.21301327908013593,6,1.0,1.0,0.0,0.0,0.0,0.5,0.4166666666666667,0.44876373392787533,6,1.0,0.5,0.0,0.0,0.0,1.0,0.4166666666666667,0.44876373392787533,5,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.38888888888888884,0.4044505494044732,6,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.38888888888888884,0.4044505494044732,6,logistic,0.00021544346900318823,saga,l2,True,balanced,1.7777777777777777,,,,,,,,,,
0.0021670262018839517,0.00037284659942951316,0.006589372952779134,0.00044511953592364265,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__tol': 0.03593813663804626, 'clf__shrinking': True, 'clf__kernel': 'poly', 'clf__gamma': 'auto', 'clf__degree': 3, 'clf__class_weight': 'balanced', 'clf__C': 192, 'bal': None}",1.0,0.9375,0.888888888888889,1.0,0.888888888888889,1.0,0.9525462962962963,0.05014393292230199,1,1.0,0.8333333333333333,0.5,1.0,0.5,1.0,0.8055555555555555,0.22395160411940415,1,1.0,0.9,0.8,0.9,0.9,0.9,0.9,0.05773502691896256,5,1.0,0.75,0.4444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8379629629629631,0.1927283175601727,4,1.0,1.0,0.0,0.5,0.5,0.5,0.5833333333333334,0.3435921354681384,5,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.3818813079129867,2,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.611111111111111,0.29917582261858355,4,1.0,0.6666666666666666,-0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5925925925925924,0.3374234658942333,5,svc,0.03593813663804626,,,,balanced,192,True,poly,auto,3,,,,,,
0.0010000069936116536,1.7770671665666816e-07,0.006261030832926433,0.00038941191163906766,,,,"{'pre': None, 'clf__splitter': 'best', 'clf__max_features': None, 'clf__criterion': 'gini', 'clf__class_weight': None, 'bal': None}",1.0,0.75,0.4444444444444444,1.0,1.0,1.0,0.8657407407407408,0.2093596121221299,2,1.0,0.6,0.1,1.0,1.0,1.0,0.7833333333333333,0.3387066905483596,1,1.0,0.9,0.8,1.0,1.0,1.0,0.9500000000000001,0.07637626158259732,2,1.0,0.75,0.4444444444444444,1.0,1.0,1.0,0.8657407407407408,0.2093596121221299,2,1.0,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.372677996249965,1,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.3818813079129867,2,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.7777777777777777,0.3685138655950444,1,1.0,0.6666666666666666,-0.1111111111111111,1.0,1.0,1.0,0.7592592592592592,0.4078280656582452,2,decision_tree,,,,,,,,,,,best,,gini,,,
0.7117075522740682,0.03290306075432957,0.11106701691945393,0.008354107272453839,,,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': None, 'clf__n_estimators': 1577, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__bootstrap': False, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.9814814814814815,0.041408666249996125,1,1.0,1.0,0.5,1.0,1.0,1.0,0.9166666666666666,0.18633899812498245,1,1.0,0.9,0.8,1.0,0.9,1.0,0.9333333333333335,0.07453559924999298,1,1.0,0.75,0.4444444444444444,1.0,0.5,1.0,0.7824074074074074,0.2370171432624112,1,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.4714045207910317,1,1.0,0.5,0.0,1.0,0.0,1.0,0.5833333333333334,0.4487637339278754,4,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.611111111111111,0.4479032082388083,1,1.0,0.6666666666666666,-0.1111111111111111,1.0,0.0,1.0,0.5925925925925926,0.47430549906909997,1,random_forest,,,,,,,,,,,,sqrt,,1577,30,False
