mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.002800655364990234,0.00040004257295020516,0.0062007904052734375,0.00039936072779243165,,1e-08,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': None, 'clf__var_smoothing': 1e-08, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",1.0,1.0,0.6,0.8333333333333334,1.0,0.8866666666666667,0.15719768163402129,1,1.0,1.0,0.2,0.7,1.0,0.78,0.3124099870362662,1,0.9,0.9,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.76,0.11903190766060298,1,0.9375,0.9375,0.35,0.8333333333333333,0.8,0.7716666666666667,0.2179035209546749,1,0.6666666666666666,0.6666666666666666,0.0,0.4,0.2,0.38666666666666666,0.26127890589687236,1,1.0,1.0,0.0,1.0,1.0,0.8,0.4,1,0.8,0.8,0.0,0.5714285714285715,0.33333333333333337,0.500952380952381,0.30426149393135904,1,0.7637626158259734,0.7637626158259734,-0.19364916731037085,0.5163977794943223,0.3464101615137754,0.43933680106993467,0.3537652355620932,1,naive_bayes,,,,,,,,,,,,,,,,
0.005756235122680664,0.0010634038850009827,0.006601715087890625,0.0007982514603895301,,,,"{'pre': None, 'clf__tol': 1e-05, 'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__fit_intercept': True, 'clf__class_weight': None, 'clf__C': 2.0, 'bal': None}",1.0,1.0,1.0,1.0,0.9,0.9800000000000001,0.039999999999999994,1,1.0,1.0,1.0,1.0,0.5,0.9,0.2,1,1.0,1.0,0.7272727272727273,1.0,0.9090909090909091,0.9272727272727274,0.10601730717900545,1,1.0,1.0,0.85,1.0,0.95,0.96,0.058309518948453015,1,1.0,1.0,0.25,1.0,0.5,0.75,0.31622776601683794,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0.4,1.0,0.6666666666666666,0.8133333333333332,0.2436755584332942,1,1.0,1.0,0.4183300132670378,1.0,0.6708203932499369,0.817830081303395,0.23696826394114978,1,logistic,1e-05,lbfgs,l2,True,,2.0,,,,,,,,,,
0.001600170135498047,0.000489998745425609,0.006799840927124023,0.00040013799719635165,MinMaxScaler(),,,"{'pre': MinMaxScaler(), 'clf__tol': 0.0005994842503189409, 'clf__shrinking': True, 'clf__kernel': 'poly', 'clf__gamma': 'scale', 'clf__degree': 1, 'clf__class_weight': None, 'clf__C': 31, 'bal': None}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9072727272727272,0.05761083461001766,3,0.9375,1.0,0.9,0.9444444444444444,0.95,0.9463888888888888,0.032005979379631275,1,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.5,0.6333333333333333,0.22110831935702668,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.8,1.0,0.5,0.8,0.6666666666666666,0.7533333333333332,0.16546231527987812,2,0.7637626158259734,1.0,0.5163977794943222,0.769800358919501,0.6708203932499369,0.7441562294979467,0.1573214054663821,2,svc,0.0005994842503189409,,,,,31,True,poly,scale,1,,,,,,
0.0017999172210693359,0.00039999486081696955,0.006400918960571289,0.000489125523037698,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__splitter': 'best', 'clf__max_features': 'sqrt', 'clf__criterion': 'entropy', 'clf__class_weight': None, 'bal': None}",1.0,1.0,0.4,0.75,1.0,0.8300000000000001,0.23579652245103191,1,1.0,1.0,0.09090909090909091,0.5909090909090909,1.0,0.7363636363636363,0.3595221806051852,1,1.0,1.0,0.7272727272727273,0.9090909090909091,1.0,0.9272727272727274,0.10601730717900545,1,1.0,1.0,0.4,0.75,1.0,0.8300000000000001,0.23579652245103191,1,1.0,1.0,0.0,1.0,1.0,0.8,0.4,1,1.0,1.0,0.0,0.5,1.0,0.7,0.4,4,1.0,1.0,0.0,0.6666666666666666,1.0,0.7333333333333333,0.38873012632302,1,1.0,1.0,-0.14907119849998599,0.6708203932499369,1.0,0.7043498389499903,0.44534901910250946,1,decision_tree,,,,,,,,,,,best,sqrt,entropy,,,
0.954243278503418,0.014700971389262043,0.10509343147277832,0.0012602568067395024,,,,"{'pre': None, 'clf__n_estimators': 1577, 'clf__max_features': 'sqrt', 'clf__max_depth': 90, 'clf__bootstrap': True, 'bal': None}",1.0,1.0,0.4,0.9444444444444444,1.0,0.8688888888888888,0.23542973578931603,2,1.0,1.0,0.14285714285714285,0.8333333333333333,1.0,0.7952380952380953,0.3325160047637351,1,1.0,1.0,0.6363636363636364,0.9090909090909091,1.0,0.909090909090909,0.14083575804390608,4,1.0,1.0,0.35,0.75,1.0,0.82,0.25416530054277675,4,1.0,1.0,0.0,1.0,1.0,0.8,0.4,1,1.0,1.0,0.0,0.5,1.0,0.7,0.4,2,1.0,1.0,0.0,0.6666666666666666,1.0,0.7333333333333333,0.38873012632302,1,1.0,1.0,-0.19364916731037085,0.6708203932499369,1.0,0.6954342451879132,0.462462118037702,4,random_forest,,,,,,,,,,,,sqrt,,1577,90,True
