mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.003941059112548828,0.0,0.006005048751831055,0.0,MinMaxScaler(),4.6415888336127727e-10,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': MinMaxScaler(), 'clf__var_smoothing': 4.6415888336127727e-10, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",0.75,0.75,0.0,5,0.25,0.25,0.0,1,0.6923076923076923,0.6923076923076923,0.0,1,0.375,0.375,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,-0.15811388300841897,-0.15811388300841897,0.0,5,naive_bayes,,,,,,,,,,,,,,,,
0.0020003318786621094,0.0,0.0060007572174072266,0.0,MinMaxScaler(),,,"{'pre': MinMaxScaler(), 'clf__tol': 4.641588833612782e-05, 'clf__solver': 'saga', 'clf__penalty': 'none', 'clf__fit_intercept': False, 'clf__class_weight': None, 'clf__C': 0.8888888888888888, 'bal': None}",1.0,1.0,0.0,1,1.0,1.0,0.0,1,0.9230769230769231,0.9230769230769231,0.0,1,0.9583333333333333,0.9583333333333333,0.0,1,0.5,0.5,0.0,1,1.0,1.0,0.0,1,0.6666666666666666,0.6666666666666666,0.0,1,0.67700320038633,0.67700320038633,0.0,1,logistic,4.641588833612782e-05,saga,none,False,,0.8888888888888888,,,,,,,,,,
0.004001617431640625,0.0,0.0060045719146728516,0.0,MinMaxScaler(),,"RandomUnderSampler(random_state=42, sampling_strategy='majority')","{'pre': MinMaxScaler(), 'clf__tol': 0.004641588833612777, 'clf__shrinking': True, 'clf__kernel': 'sigmoid', 'clf__gamma': 'scale', 'clf__degree': 3, 'clf__class_weight': 'balanced', 'clf__C': 656, 'bal': RandomUnderSampler(random_state=42, sampling_strategy='majority')}",1.0,1.0,0.0,1,1.0,1.0,0.0,1,0.46153846153846156,0.46153846153846156,0.0,10,0.7083333333333334,0.7083333333333334,0.0,9,0.125,0.125,0.0,9,1.0,1.0,0.0,1,0.2222222222222222,0.2222222222222222,0.0,9,0.22821773229381923,0.22821773229381923,0.0,9,svc,0.004641588833612777,,,,balanced,656,True,sigmoid,scale,3,,,,,,
0.0030782222747802734,0.0,0.006103038787841797,0.0,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__splitter': 'best', 'clf__max_features': 'sqrt', 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'bal': None}",0.9583333333333333,0.9583333333333333,0.0,1,0.5,0.5,0.0,1,0.9230769230769231,0.9230769230769231,0.0,1,0.9583333333333333,0.9583333333333333,0.0,1,0.5,0.5,0.0,1,1.0,1.0,0.0,1,0.6666666666666666,0.6666666666666666,0.0,1,0.67700320038633,0.67700320038633,0.0,1,decision_tree,,,,,balanced,,,,,,best,sqrt,gini,,,
0.677823543548584,0.0,0.07651710510253906,0.0,MinMaxScaler(),,,"{'pre': MinMaxScaler(), 'clf__n_estimators': 1155, 'clf__max_features': 'sqrt', 'clf__max_depth': 20, 'clf__bootstrap': True, 'bal': None}",0.9166666666666666,0.9166666666666666,0.0,5,0.5,0.5,0.0,1,0.9230769230769231,0.9230769230769231,0.0,1,0.9583333333333333,0.9583333333333333,0.0,1,0.5,0.5,0.0,1,1.0,1.0,0.0,1,0.6666666666666666,0.6666666666666666,0.0,1,0.67700320038633,0.67700320038633,0.0,1,random_forest,,,,,,,,,,,,sqrt,,1155,20,True
