mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pre,param_clf__var_smoothing,param_bal,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,method,param_clf__tol,param_clf__solver,param_clf__penalty,param_clf__fit_intercept,param_clf__class_weight,param_clf__C,param_clf__shrinking,param_clf__kernel,param_clf__gamma,param_clf__degree,param_clf__splitter,param_clf__max_features,param_clf__criterion,param_clf__n_estimators,param_clf__max_depth,param_clf__bootstrap
0.0029738545417785645,4.410433597230421e-05,0.0071274638175964355,0.0005423480670960293,MinMaxScaler(),2.782559402207126e-10,"RandomOverSampler(random_state=42, sampling_strategy='minority')","{'pre': MinMaxScaler(), 'clf__var_smoothing': 2.782559402207126e-10, 'bal': RandomOverSampler(random_state=42, sampling_strategy='minority')}",0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,6,0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,naive_bayes,,,,,,,,,,,,,,,,
0.0027580857276916504,0.0004377809324546515,0.006442427635192871,0.00037678782837691335,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__tol': 0.00021544346900318823, 'clf__solver': 'lbfgs', 'clf__penalty': 'l2', 'clf__fit_intercept': True, 'clf__class_weight': 'balanced', 'clf__C': 1.3333333333333333, 'bal': None}",0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,6,0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,logistic,0.00021544346900318823,lbfgs,l2,True,balanced,1.3333333333333333,,,,,,,,,,
0.0021315813064575195,0.00022037322805831615,0.007005155086517334,1.0005594372895562e-05,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__tol': 0.0005994842503189409, 'clf__shrinking': False, 'clf__kernel': 'poly', 'clf__gamma': 'scale', 'clf__degree': 4, 'clf__class_weight': 'balanced', 'clf__C': 616, 'bal': None}",0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,svc,0.0005994842503189409,,,,balanced,616,False,poly,scale,4,,,,,,
0.00325930118560791,0.00044524848381000354,0.006876647472381592,0.0002017234909708845,StandardScaler(),,"RandomUnderSampler(random_state=42, sampling_strategy='majority')","{'pre': StandardScaler(), 'clf__splitter': 'best', 'clf__max_features': 'log2', 'clf__criterion': 'gini', 'clf__class_weight': 'balanced', 'bal': RandomUnderSampler(random_state=42, sampling_strategy='majority')}",0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.8,0.8,0.8,0.8,0.8,0.0,1,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,decision_tree,,,,,balanced,,,,,,best,log2,gini,,,
0.5529084801673889,0.012057248326784628,0.0647740364074707,0.002087741451874377,StandardScaler(),,,"{'pre': StandardScaler(), 'clf__n_estimators': 944, 'clf__max_features': 'sqrt', 'clf__max_depth': 30, 'clf__bootstrap': True, 'bal': None}",0.5,0.5,0.5,0.5,0.5,0.0,1,0.2,0.2,0.2,0.2,0.2,0.0,1,0.8,0.8,0.8,0.8,0.8,0.0,1,0.5,0.5,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,random_forest,,,,,,,,,,,,sqrt,,944,30,True
